id,state_abbr,address_type,location_source_value,lat_input,long_input,geocoder,rating_postgis,lat_gc,long_gc,result_postgis,geometry,score_degauss,precision_degauss,result_degauss,type_gc,result_nominatim,failure,geometry_true,gc_diff_m
63,MI,Street Address,"22505 26 MILE RD, RAY, MI 48096",42.719841305742726,-82.88866570756488,degauss,NA,42.622193,-82.526454,NA,"c(-82.526454, 42.622193)",0.472,street,1,NA,NA,FALSE,"c(-82.8886657075649, 42.7198413057427)",31541.16694359992
63,MI,Street Address,"22505 26 MILE RD, RAY, MI 48096",42.719841305742726,-82.88866570756488,nominatim,NA,42.72031105000001,-82.88863522779437,NA,"c(-82.8886352277944, 42.72031105)",NA,NA,NA,school,1,FALSE,"c(-82.8886657075649, 42.7198413057427)",52.292575122096984
63,MI,Street Address,"22505 26 MILE RD, RAY, MI 48096",42.719841305742726,-82.88866570756488,postgis,0,42.71758000000001,-82.88826,1,"c(-82.88826, 42.71758)",NA,NA,NA,NA,NA,FALSE,"c(-82.8886657075649, 42.7198413057427)",253.6211257058225
64,MT,Street Address,"124 STACEY ROAD, VOLBORG, MT 59351",45.69877313687858,-105.88891006508496,degauss,NA,45.66046,-105.930027,NA,"c(-105.930027, 45.66046)",1,range,1,NA,NA,FALSE,"c(-105.888910065085, 45.6987731368786)",5324.778254003154
64,MT,Street Address,"124 STACEY ROAD, VOLBORG, MT 59351",45.69877313687858,-105.88891006508496,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-105.888910065085, 45.6987731368786)",NA
64,MT,Street Address,"124 STACEY ROAD, VOLBORG, MT 59351",45.69877313687858,-105.88891006508496,postgis,5,45.66047,-105.9299,1,"c(-105.9299, 45.66047)",NA,NA,NA,NA,NA,FALSE,"c(-105.888910065085, 45.6987731368786)",5317.974486372245
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,degauss,NA,41.771294,-71.437035,NA,"c(-71.437035, 41.771294)",1,range,1,NA,NA,FALSE,"c(-71.4370619999325, 41.7713869997142)",10.580748570198347
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,nominatim,NA,41.7804397,-71.433186,NA,"c(-71.433186, 41.7804397)",NA,NA,NA,secondary,1,FALSE,"c(-71.4370619999325, 41.7713869997142)",1056.685039720135
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,nominatim,NA,41.7826632,-71.4306524,NA,"c(-71.4306524, 41.7826632)",NA,NA,NA,secondary,2,FALSE,"c(-71.4370619999325, 41.7713869997142)",1361.857597677287
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,nominatim,NA,41.762699,-71.442223,NA,"c(-71.442223, 41.762699)",NA,NA,NA,secondary,3,FALSE,"c(-71.4370619999325, 41.7713869997142)",1056.6405594562195
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,nominatim,NA,41.777003,-71.43777,NA,"c(-71.43777, 41.777003)",NA,NA,NA,tertiary,4,FALSE,"c(-71.4370619999325, 41.7713869997142)",627.2256665229354
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,nominatim,NA,41.786247,-71.431602,NA,"c(-71.431602, 41.786247)",NA,NA,NA,secondary,5,FALSE,"c(-71.4370619999325, 41.7713869997142)",1713.2631949338997
65,RI,Street Address,"565 PONTIAC AVE, CRANSTON, RI 2910",41.77138699971423,-71.4370619999325,postgis,0,41.77108,-71.43733,1,"c(-71.43733, 41.77108)",NA,NA,NA,NA,NA,FALSE,"c(-71.4370619999325, 41.7713869997142)",40.73441739442164
66,GA,Street Address,"34 UPPER RIVERDALE ROAD, RIVERDALE, GA 30274",33.57786572112634,-84.38762703599815,degauss,NA,33.577535,-84.39021,NA,"c(-84.39021, 33.577535)",0.958,range,1,NA,NA,FALSE,"c(-84.3876270359982, 33.5778657211263)",242.09693528327963
66,GA,Street Address,"34 UPPER RIVERDALE ROAD, RIVERDALE, GA 30274",33.57786572112634,-84.38762703599815,nominatim,NA,33.5725781,-84.4045032,NA,"c(-84.4045032, 33.5725781)",NA,NA,NA,secondary,1,FALSE,"c(-84.3876270359982, 33.5778657211263)",1670.3639320048167
66,GA,Street Address,"34 UPPER RIVERDALE ROAD, RIVERDALE, GA 30274",33.57786572112634,-84.38762703599815,postgis,14,33.5722,-84.40587000000001,1,"c(-84.40587, 33.5722)",NA,NA,NA,NA,NA,FALSE,"c(-84.3876270359982, 33.5778657211263)",1803.6950281029783
67,NC,Street Address,"4629 HICONE RD, Greensboro, NC 27405",36.153093219615606,-79.71318155397262,degauss,NA,36.15282,-79.713336,NA,"c(-79.713336, 36.15282)",1,range,1,NA,NA,FALSE,"c(-79.7131815539726, 36.1530932196156)",33.395706466175426
67,NC,Street Address,"4629 HICONE RD, Greensboro, NC 27405",36.153093219615606,-79.71318155397262,nominatim,NA,36.1514038,-79.727734,NA,"c(-79.727734, 36.1514038)",NA,NA,NA,secondary,1,FALSE,"c(-79.7131815539726, 36.1530932196156)",1320.0229147067168
67,NC,Street Address,"4629 HICONE RD, Greensboro, NC 27405",36.153093219615606,-79.71318155397262,postgis,5,36.15122,-79.72589,1,"c(-79.72589, 36.15122)",NA,NA,NA,NA,NA,FALSE,"c(-79.7131815539726, 36.1530932196156)",1159.8817952889453
68,DC,Street Address,"500 19TH STREET NE, WASHINGTON, DC 20002",38.89667547226335,-76.97744680141659,degauss,NA,38.896116,-76.977257,NA,"c(-76.977257, 38.896116)",0.941,range,1,NA,NA,FALSE,"c(-76.9774468014166, 38.8966754722633)",64.3425012868931
68,DC,Street Address,"500 19TH STREET NE, WASHINGTON, DC 20002",38.89667547226335,-76.97744680141659,nominatim,NA,38.89667105,-76.97776343518672,NA,"c(-76.9777634351867, 38.89667105)",NA,NA,NA,school,1,FALSE,"c(-76.9774468014166, 38.8966754722633)",27.406176851684794
68,DC,Street Address,"500 19TH STREET NE, WASHINGTON, DC 20002",38.89667547226335,-76.97744680141659,nominatim,NA,38.8964505,-76.97739372955655,NA,"c(-76.9773937295566, 38.8964505)",NA,NA,NA,yes,2,FALSE,"c(-76.9774468014166, 38.8966754722633)",25.4339456563833
68,DC,Street Address,"500 19TH STREET NE, WASHINGTON, DC 20002",38.89667547226335,-76.97744680141659,postgis,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-76.9774468014166, 38.8966754722633)",NA
69,LA,Street Address,"180 PINE BAYOU CIRCLE, RICHWOOD, LA 71202",32.4566796321756,-92.078809923442,degauss,NA,32.458396,-92.078254,NA,"c(-92.078254, 32.458396)",1,range,1,NA,NA,FALSE,"c(-92.078809923442, 32.4566796321756)",197.85095070817607
69,LA,Street Address,"180 PINE BAYOU CIRCLE, RICHWOOD, LA 71202",32.4566796321756,-92.078809923442,nominatim,NA,32.4574088,-92.0788202,NA,"c(-92.0788202, 32.4574088)",NA,NA,NA,residential,1,FALSE,"c(-92.078809923442, 32.4566796321756)",81.08562299849996
69,LA,Street Address,"180 PINE BAYOU CIRCLE, RICHWOOD, LA 71202",32.4566796321756,-92.078809923442,postgis,0,32.45838000000001,-92.07818,1,"c(-92.07818, 32.45838)",NA,NA,NA,NA,NA,FALSE,"c(-92.078809923442, 32.4566796321756)",198.09485139493265
70,MI,Street Address,"38911 Van Dyke Avenue, Sterling Heights, MI 48312",42.57988333862803,-83.03119881014138,degauss,NA,42.579871,-83.03051,NA,"c(-83.03051, 42.579871)",1,range,1,NA,NA,FALSE,"c(-83.0311988101414, 42.579883338628)",56.41426914614487
70,MI,Street Address,"38911 Van Dyke Avenue, Sterling Heights, MI 48312",42.57988333862803,-83.03119881014138,nominatim,NA,42.5798707,-83.0312454,NA,"c(-83.0312454, 42.5798707)",NA,NA,NA,fire_station,1,FALSE,"c(-83.0311988101414, 42.579883338628)",4.065269510733697
70,MI,Street Address,"38911 Van Dyke Avenue, Sterling Heights, MI 48312",42.57988333862803,-83.03119881014138,postgis,0,42.57987000000001,-83.03056000000001,1,"c(-83.03056, 42.57987)",NA,NA,NA,NA,NA,FALSE,"c(-83.0311988101414, 42.579883338628)",52.32476805953721
71,ME,Street Address,"155 SACO AVENUE, OLD ORCHARD BEACH, ME 04064",43.5123753180876,-70.39109577901053,degauss,NA,43.513243,-70.390559,NA,"c(-70.390559, 43.513243)",1,range,1,NA,NA,FALSE,"c(-70.3910957790105, 43.5123753180876)",105.7472574133792
71,ME,Street Address,"155 SACO AVENUE, OLD ORCHARD BEACH, ME 04064",43.5123753180876,-70.39109577901053,nominatim,NA,43.51243075,-70.39121521076743,NA,"c(-70.3912152107674, 43.51243075)",NA,NA,NA,commercial,1,FALSE,"c(-70.3910957790105, 43.5123753180876)",11.434643873926943
71,ME,Street Address,"155 SACO AVENUE, OLD ORCHARD BEACH, ME 04064",43.5123753180876,-70.39109577901053,postgis,0,43.51294,-70.39097000000001,1,"c(-70.39097, 43.51294)",NA,NA,NA,NA,NA,FALSE,"c(-70.3910957790105, 43.5123753180876)",63.60382517180477
72,MA,Street Address,"66 SOUTH WASHINGTON STREET, NORTH ATTLEBORO, MA 02760",41.979975661175565,-71.33296956995977,degauss,NA,41.980357,-71.333018,NA,"c(-71.333018, 41.980357)",1,range,1,NA,NA,FALSE,"c(-71.3329695699598, 41.9799756611756)",42.59155951585635
72,MA,Street Address,"66 SOUTH WASHINGTON STREET, NORTH ATTLEBORO, MA 02760",41.979975661175565,-71.33296956995977,nominatim,NA,41.97998225,-71.33300442119634,NA,"c(-71.3330044211963, 41.97998225)",NA,NA,NA,yes,1,FALSE,"c(-71.3329695699598, 41.9799756611756)",2.9725086297706382
72,MA,Street Address,"66 SOUTH WASHINGTON STREET, NORTH ATTLEBORO, MA 02760",41.979975661175565,-71.33296956995977,postgis,8,41.98035,-71.33299000000001,1,"c(-71.33299, 41.98035)",NA,NA,NA,NA,NA,FALSE,"c(-71.3329695699598, 41.9799756611756)",41.658886175618406
73,CO,Street Address,"10050 WEST 41ST AVENUE, WHEAT RIDGE, CO 80033",39.77307503575993,-105.11003796746628,degauss,NA,39.773325,-105.109999,NA,"c(-105.109999, 39.773325)",0.941,range,1,NA,NA,FALSE,"c(-105.110037967466, 39.7730750357599)",27.993597484092927
73,CO,Street Address,"10050 WEST 41ST AVENUE, WHEAT RIDGE, CO 80033",39.77307503575993,-105.11003796746628,nominatim,NA,39.7729982,-105.0893309,NA,"c(-105.0893309, 39.7729982)",NA,NA,NA,tertiary,1,FALSE,"c(-105.110037967466, 39.7730750357599)",1769.70563291191
73,CO,Street Address,"10050 WEST 41ST AVENUE, WHEAT RIDGE, CO 80033",39.77307503575993,-105.11003796746628,nominatim,NA,39.7734363,-105.1088072,NA,"c(-105.1088072, 39.7734363)",NA,NA,NA,residential,2,FALSE,"c(-105.110037967466, 39.7730750357599)",112.59434365080124
73,CO,Street Address,"10050 WEST 41ST AVENUE, WHEAT RIDGE, CO 80033",39.77307503575993,-105.11003796746628,postgis,0,39.77331,-105.11011,1,"c(-105.11011, 39.77331)",NA,NA,NA,NA,NA,FALSE,"c(-105.110037967466, 39.7730750357599)",26.842334645620056
74,MI,Street Address,"125 Shaw Street, Howard City, MI 49329",43.39601778649395,-85.46880548590238,degauss,NA,43.395768,-85.468318,NA,"c(-85.468318, 43.395768)",0.742,street,1,NA,NA,FALSE,"c(-85.4688054859024, 43.3960177864939)",48.19564795557679
74,MI,Street Address,"125 Shaw Street, Howard City, MI 49329",43.39601778649395,-85.46880548590238,nominatim,NA,43.3957112,-85.4692145,NA,"c(-85.4692145, 43.3957112)",NA,NA,NA,tertiary,1,FALSE,"c(-85.4688054859024, 43.3960177864939)",47.47950883616518
74,MI,Street Address,"125 Shaw Street, Howard City, MI 49329",43.39601778649395,-85.46880548590238,nominatim,NA,43.3956762,-85.4763004,NA,"c(-85.4763004, 43.3956762)",NA,NA,NA,tertiary,2,FALSE,"c(-85.4688054859024, 43.3960177864939)",606.7572049293818
74,MI,Street Address,"125 Shaw Street, Howard City, MI 49329",43.39601778649395,-85.46880548590238,nominatim,NA,43.3957333,-85.4645915,NA,"c(-85.4645915, 43.3957333)",NA,NA,NA,residential,3,FALSE,"c(-85.4688054859024, 43.3960177864939)",341.9439668233554
74,MI,Street Address,"125 Shaw Street, Howard City, MI 49329",43.39601778649395,-85.46880548590238,postgis,10,43.39567,-85.46754000000001,1,"c(-85.46754, 43.39567)",NA,NA,NA,NA,NA,FALSE,"c(-85.4688054859024, 43.3960177864939)",109.31652075332187
75,ME,Street Address,"1 PALM ST, E MILLINOCKET, ME 4430",45.628935999686334,-68.56472400034725,degauss,NA,45.628961,-68.564649,NA,"c(-68.564649, 45.628961)",0.982,range,1,NA,NA,FALSE,"c(-68.5647240003473, 45.6289359996863)",6.460616465661278
75,ME,Street Address,"1 PALM ST, E MILLINOCKET, ME 4430",45.628935999686334,-68.56472400034725,nominatim,NA,45.62928995,-68.56478735355478,NA,"c(-68.5647873535548, 45.62928995)",NA,NA,NA,church,1,FALSE,"c(-68.5647240003473, 45.6289359996863)",39.664645880620775
75,ME,Street Address,"1 PALM ST, E MILLINOCKET, ME 4430",45.628935999686334,-68.56472400034725,postgis,3,45.62904,-68.5646,1,"c(-68.5646, 45.62904)",NA,NA,NA,NA,NA,FALSE,"c(-68.5647240003473, 45.6289359996863)",15.056705474449195
76,DE,Street Address,"324 EAST MAIN STREET, NEWARK, DE 19711",39.68440908428705,-75.739930015108,degauss,NA,39.684197,-75.739834,NA,"c(-75.739834, 39.684197)",1,range,1,NA,NA,FALSE,"c(-75.739930015108, 39.684409084287)",24.97304146945895
76,DE,Street Address,"324 EAST MAIN STREET, NEWARK, DE 19711",39.68440908428705,-75.739930015108,nominatim,NA,39.6842881,-75.73995797716363,NA,"c(-75.7399579771636, 39.6842881)",NA,NA,NA,doctors,1,FALSE,"c(-75.739930015108, 39.684409084287)",13.664000219245468
76,DE,Street Address,"324 EAST MAIN STREET, NEWARK, DE 19711",39.68440908428705,-75.739930015108,postgis,0,39.68423000000001,-75.73960000000001,1,"c(-75.7396, 39.68423)",NA,NA,NA,NA,NA,FALSE,"c(-75.739930015108, 39.684409084287)",34.555124549596
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,degauss,NA,35.389789,-97.565662,NA,"c(-97.565662, 35.389789)",1,range,1,NA,NA,FALSE,"c(-97.5701521117297, 35.3877138298238)",467.8893499110454
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,nominatim,NA,35.38911145,-97.57182208570083,NA,"c(-97.5718220857008, 35.38911145)",NA,NA,NA,arts_centre,1,FALSE,"c(-97.5701521117297, 35.3877138298238)",216.95458197583076
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,nominatim,NA,35.3876095,-97.5662878,NA,"c(-97.5662878, 35.3876095)",NA,NA,NA,school,2,FALSE,"c(-97.5701521117297, 35.3877138298238)",350.4999606993426
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,nominatim,NA,35.388951750000004,-97.56924640889295,NA,"c(-97.569246408893, 35.38895175)",NA,NA,NA,library,3,FALSE,"c(-97.5701521117297, 35.3877138298238)",160.27674295198062
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,nominatim,NA,35.38577435,-97.56660996566109,NA,"c(-97.5666099656611, 35.38577435)",NA,NA,NA,college,4,FALSE,"c(-97.5701521117297, 35.3877138298238)",386.8060976893587
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,nominatim,NA,35.38837825,-97.56959714336573,NA,"c(-97.5695971433657, 35.38837825)",NA,NA,NA,college,5,FALSE,"c(-97.5701521117297, 35.3877138298238)",89.3827137155287
77,OK,Street Address,"OCCC 7777 S MAY AVE, OKLAHOMA CITY, OK 73159",35.38771382982384,-97.57015211172974,postgis,0,35.38979,-97.5657,1,"c(-97.5657, 35.38979)",NA,NA,NA,NA,NA,FALSE,"c(-97.5701521117297, 35.3877138298238)",464.9509653693793
78,MA,Street Address,"1 CHURCH ST, WAKEFIELD, MA 1880",42.50705899990006,-71.07326599968663,degauss,NA,42.505718,-71.076852,NA,"c(-71.076852, 42.505718)",1,range,1,NA,NA,FALSE,"c(-71.0732659996866, 42.5070589999001)",329.6130535168024
78,MA,Street Address,"1 CHURCH ST, WAKEFIELD, MA 1880",42.50705899990006,-71.07326599968663,nominatim,NA,42.5065451,-71.0747413,NA,"c(-71.0747413, 42.5065451)",NA,NA,NA,secondary,1,FALSE,"c(-71.0732659996866, 42.5070589999001)",133.75522421936842
78,MA,Street Address,"1 CHURCH ST, WAKEFIELD, MA 1880",42.50705899990006,-71.07326599968663,postgis,0,42.50581,-71.07688,1,"c(-71.07688, 42.50581)",NA,NA,NA,NA,NA,FALSE,"c(-71.0732659996866, 42.5070589999001)",327.18975069736535
79,LA,Street Address,"3613 CHITIMACHA TRAIL, JEANERETTE, LA 70544",29.885020449362163,-91.53164637199076,degauss,NA,29.886066,-91.531456,NA,"c(-91.531456, 29.886066)",1,range,1,NA,NA,FALSE,"c(-91.5316463719908, 29.8850204493622)",117.69989028197939
79,LA,Street Address,"3613 CHITIMACHA TRAIL, JEANERETTE, LA 70544",29.885020449362163,-91.53164637199076,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-91.5316463719908, 29.8850204493622)",NA
79,LA,Street Address,"3613 CHITIMACHA TRAIL, JEANERETTE, LA 70544",29.885020449362163,-91.53164637199076,postgis,100,29.91575,-91.67579,1,"c(-91.67579, 29.91575)",NA,NA,NA,NA,NA,FALSE,"c(-91.5316463719908, 29.8850204493622)",14308.607989000177
80,TX,Street Address,"1 LONGHORN DR, AGUA DULCE, TX 78330",27.78552676461122,-97.91328986171222,degauss,NA,27.317532,-98.677647,NA,"c(-98.677647, 27.317532)",0.558,street,1,NA,NA,FALSE,"c(-97.9132898617122, 27.7855267646112)",91576.2314420269
80,TX,Street Address,"1 LONGHORN DR, AGUA DULCE, TX 78330",27.78552676461122,-97.91328986171222,nominatim,NA,26.1218934,-97.9678569,NA,"c(-97.9678569, 26.1218934)",NA,NA,NA,residential,1,FALSE,"c(-97.9132898617122, 27.7855267646112)",185066.91736572018
80,TX,Street Address,"1 LONGHORN DR, AGUA DULCE, TX 78330",27.78552676461122,-97.91328986171222,postgis,24,30.05018,-98.34154000000001,1,"c(-98.34154, 30.05018)",NA,NA,NA,NA,NA,FALSE,"c(-97.9132898617122, 27.7855267646112)",255243.84543617748
81,NV,Street Address,"10555 STEAD BOULEVARD, RENO, NV 89506",39.62358731228985,-119.88264075500408,degauss,NA,39.62419,-119.882206,NA,"c(-119.882206, 39.62419)",1,range,1,NA,NA,FALSE,"c(-119.882640755004, 39.6235873122898)",76.66574980393874
81,NV,Street Address,"10555 STEAD BOULEVARD, RENO, NV 89506",39.62358731228985,-119.88264075500408,nominatim,NA,39.6235263,-119.8826782,NA,"c(-119.8826782, 39.6235263)",NA,NA,NA,physiotherapist,1,FALSE,"c(-119.882640755004, 39.6235873122898)",7.504115180586159
81,NV,Street Address,"10555 STEAD BOULEVARD, RENO, NV 89506",39.62358731228985,-119.88264075500408,postgis,0,39.62419000000001,-119.88224,1,"c(-119.88224, 39.62419)",NA,NA,NA,NA,NA,FALSE,"c(-119.882640755004, 39.6235873122898)",75.29444966098492
82,OH,Street Address,"126 East Main Street, Deshler, OH 43516",41.20645982363288,-83.90057960689442,degauss,NA,41.206549,-83.900504,NA,"c(-83.900504, 41.206549)",1,range,1,NA,NA,FALSE,"c(-83.9005796068944, 41.2064598236329)",11.761476382848757
82,OH,Street Address,"126 East Main Street, Deshler, OH 43516",41.20645982363288,-83.90057960689442,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-83.9005796068944, 41.2064598236329)",NA
82,OH,Street Address,"126 East Main Street, Deshler, OH 43516",41.20645982363288,-83.90057960689442,postgis,0,41.20654,-83.90050000000001,1,"c(-83.9005, 41.20654)",NA,NA,NA,NA,NA,FALSE,"c(-83.9005796068944, 41.2064598236329)",11.127978539957327
83,ID,Street Address,"15505 SOUTH PLEASANT VALLEY ROAD, KUNA, ID 83634",43.46183741001902,-116.2357734666954,degauss,NA,43.461302,-116.234289,NA,"c(-116.234289, 43.461302)",1,range,1,NA,NA,FALSE,"c(-116.235773466695, 43.461837410019)",133.78694930694806
83,ID,Street Address,"15505 SOUTH PLEASANT VALLEY ROAD, KUNA, ID 83634",43.46183741001902,-116.2357734666954,nominatim,NA,43.4618117,-116.23581216937058,NA,"c(-116.235812169371, 43.4618117)",NA,NA,NA,prison,1,FALSE,"c(-116.235773466695, 43.461837410019)",4.23439818433517
83,ID,Street Address,"15505 SOUTH PLEASANT VALLEY ROAD, KUNA, ID 83634",43.46183741001902,-116.2357734666954,postgis,6,43.4613,-116.23435,1,"c(-116.23435, 43.4613)",NA,NA,NA,NA,NA,FALSE,"c(-116.235773466695, 43.461837410019)",129.49902511573964
84,PA,Street Address,"1001 CLAY AVE, TYRONE, PA 16686",40.67358450522841,-78.24963848942022,degauss,NA,40.6745,-78.247881,NA,"c(-78.247881, 40.6745)",1,range,1,NA,NA,FALSE,"c(-78.2496384894202, 40.6735845052284)",179.8076295109896
84,PA,Street Address,"1001 CLAY AVE, TYRONE, PA 16686",40.67358450522841,-78.24963848942022,nominatim,NA,40.6780304,-78.2463082,NA,"c(-78.2463082, 40.6780304)",NA,NA,NA,secondary,1,FALSE,"c(-78.2496384894202, 40.6735845052284)",568.5676329525808
84,PA,Street Address,"1001 CLAY AVE, TYRONE, PA 16686",40.67358450522841,-78.24963848942022,nominatim,NA,40.6798649,-78.245965,NA,"c(-78.245965, 40.6798649)",NA,NA,NA,residential,2,FALSE,"c(-78.2496384894202, 40.6735845052284)",763.9758520483778
84,PA,Street Address,"1001 CLAY AVE, TYRONE, PA 16686",40.67358450522841,-78.24963848942022,nominatim,NA,40.6714969,-78.2501826,NA,"c(-78.2501826, 40.6714969)",NA,NA,NA,secondary,3,FALSE,"c(-78.2496384894202, 40.6735845052284)",236.62357959282207
84,PA,Street Address,"1001 CLAY AVE, TYRONE, PA 16686",40.67358450522841,-78.24963848942022,postgis,5,40.67506,-78.2476,1,"c(-78.2476, 40.67506)",NA,NA,NA,NA,NA,FALSE,"c(-78.2496384894202, 40.6735845052284)",237.63873757532028
85,MN,Street Address,"19937 430TH STREET, CLARISSA, MN 56440",46.25207416324824,-94.95029123920273,degauss,NA,46.252395,-94.950664,NA,"c(-94.950664, 46.252395)",1,range,1,NA,NA,FALSE,"c(-94.9502912392027, 46.2520741632482)",45.762646560620006
85,MN,Street Address,"19937 430TH STREET, CLARISSA, MN 56440",46.25207416324824,-94.95029123920273,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-94.9502912392027, 46.2520741632482)",NA
85,MN,Street Address,"19937 430TH STREET, CLARISSA, MN 56440",46.25207416324824,-94.95029123920273,postgis,7,46.25238,-94.95051000000001,1,"c(-94.95051, 46.25238)",NA,NA,NA,NA,NA,FALSE,"c(-94.9502912392027, 46.2520741632482)",37.93996936969688
86,SD,Street Address,"1 BULLDOG AVE, BALTIC, SD 57003",43.75897593627088,-96.73358603478871,degauss,NA,43.76136,-96.74033,NA,"c(-96.74033, 43.76136)",0.604,zip,1,NA,NA,FALSE,"c(-96.7335860347887, 43.7589759362709)",603.0031261592327
86,SD,Street Address,"1 BULLDOG AVE, BALTIC, SD 57003",43.75897593627088,-96.73358603478871,nominatim,NA,43.75890405,-96.73397500462805,NA,"c(-96.733975004628, 43.75890405)",NA,NA,NA,school,1,FALSE,"c(-96.7335860347887, 43.7589759362709)",32.24515521098531
86,SD,Street Address,"1 BULLDOG AVE, BALTIC, SD 57003",43.75897593627088,-96.73358603478871,postgis,100,43.76029,-96.73702,1,"c(-96.73702, 43.76029)",NA,NA,NA,NA,NA,FALSE,"c(-96.7335860347887, 43.7589759362709)",312.10038040930584
87,UT,Street Address,"8211 WEST 3500 SOUTH, MAGNA, UT 84044",40.69611535951488,-112.08750381881865,degauss,NA,40.696406,-112.086885,NA,"c(-112.086885, 40.696406)",1,range,1,NA,NA,FALSE,"c(-112.087503818819, 40.6961153595149)",61.368842794990194
87,UT,Street Address,"8211 WEST 3500 SOUTH, MAGNA, UT 84044",40.69611535951488,-112.08750381881865,nominatim,NA,40.6964896,-112.0702007,NA,"c(-112.0702007, 40.6964896)",NA,NA,NA,primary,1,FALSE,"c(-112.087503818819, 40.6961153595149)",1459.3415765804461
87,UT,Street Address,"8211 WEST 3500 SOUTH, MAGNA, UT 84044",40.69611535951488,-112.08750381881865,nominatim,NA,40.6965192,-112.0970685,NA,"c(-112.0970685, 40.6965192)",NA,NA,NA,tertiary,2,FALSE,"c(-112.087503818819, 40.6961153595149)",807.6044733784843
87,UT,Street Address,"8211 WEST 3500 SOUTH, MAGNA, UT 84044",40.69611535951488,-112.08750381881865,postgis,0,40.69639,-112.08692,1,"c(-112.08692, 40.69639)",NA,NA,NA,NA,NA,FALSE,"c(-112.087503818819, 40.6961153595149)",57.923553668526814
88,DE,Street Address,"4110 STANTON OGLETOWN ROAD, NEWARK, DE 19713",39.68564709160008,-75.68428993576643,degauss,NA,39.701121,-75.650692,NA,"c(-75.650692, 39.701121)",0.668,street,1,NA,NA,FALSE,"c(-75.6842899357664, 39.6856470916001)",3350.285855208544
88,DE,Street Address,"4110 STANTON OGLETOWN ROAD, NEWARK, DE 19713",39.68564709160008,-75.68428993576643,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-75.6842899357664, 39.6856470916001)",NA
88,DE,Street Address,"4110 STANTON OGLETOWN ROAD, NEWARK, DE 19713",39.68564709160008,-75.68428993576643,postgis,100,39.67765,-75.75748,1,"c(-75.75748, 39.67765)",NA,NA,NA,NA,NA,FALSE,"c(-75.6842899357664, 39.6856470916001)",6326.137785158993
89,ME,Street Address,"44 HALLOWELL RD, CHELSEA, ME 4330",44.28480600005084,-69.7728280002995,degauss,NA,44.2847,-69.771921,NA,"c(-69.771921, 44.2847)",1,range,1,NA,NA,FALSE,"c(-69.7728280002995, 44.2848060000508)",73.15498505857259
89,ME,Street Address,"44 HALLOWELL RD, CHELSEA, ME 4330",44.28480600005084,-69.7728280002995,nominatim,NA,44.285907,-69.7727275,NA,"c(-69.7727275, 44.285907)",NA,NA,NA,house,1,FALSE,"c(-69.7728280002995, 44.2848060000508)",122.68690262107678
89,ME,Street Address,"44 HALLOWELL RD, CHELSEA, ME 4330",44.28480600005084,-69.7728280002995,postgis,0,44.28507,-69.77409,1,"c(-69.77409, 44.28507)",NA,NA,NA,NA,NA,FALSE,"c(-69.7728280002995, 44.2848060000508)",104.65887162318114
90,WA,Street Address,"111 Pattit Rd, Dayton, WA 99328",46.326392898480535,-117.96949935826972,degauss,NA,46.330291,-117.963521,NA,"c(-117.963521, 46.330291)",0.775,street,1,NA,NA,FALSE,"c(-117.96949935827, 46.3263928984805)",631.3420906686454
90,WA,Street Address,"111 Pattit Rd, Dayton, WA 99328",46.326392898480535,-117.96949935826972,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-117.96949935827, 46.3263928984805)",NA
