id,location_source_value,lat_input,long_input,geocoder,rating_postgis,lat_gc,long_gc,result_postgis,geometry,score_degauss,precision_degauss,result_degauss,type_gc,result_nominatim,failure,geometry_true,gc_diff_m
84,"111 E LOCUST AVE, COEUR DALENE, ID 83814",47.6934471130371,-116.78443145752,postgis,1,47.69351,-116.78601,1,"c(-116.78601, 47.69351)",NA,NA,NA,NA,NA,FALSE,"c(-116.78443145752, 47.6934471130371)",118.35285727670757
85,"27 PECAN LN, BILLINGS, MT 59105",45.8123054504395,-108.487358093262,degauss,NA,45.811928,-108.488137,NA,"c(-108.488137, 45.811928)",1,range,1,NA,NA,FALSE,"c(-108.487358093262, 45.8123054504395)",73.52497795682484
85,"27 PECAN LN, BILLINGS, MT 59105",45.8123054504395,-108.487358093262,nominatim,NA,45.8121818,-108.4876998,NA,"c(-108.4876998, 45.8121818)",NA,NA,NA,residential,1,FALSE,"c(-108.487358093262, 45.8123054504395)",29.840117101428696
85,"27 PECAN LN, BILLINGS, MT 59105",45.8123054504395,-108.487358093262,postgis,0,45.81193,-108.48817,1,"c(-108.48817, 45.81193)",NA,NA,NA,NA,NA,FALSE,"c(-108.487358093262, 45.8123054504395)",75.51589000101298
86,"14281 E EXPOSITION AVE, AURORA, CO 80012",39.7039184570313,-104.822303771973,degauss,NA,39.703958,-104.824177,NA,"c(-104.824177, 39.703958)",1,range,1,NA,NA,FALSE,"c(-104.822303771973, 39.7039184570313)",160.3123067151112
86,"14281 E EXPOSITION AVE, AURORA, CO 80012",39.7039184570313,-104.822303771973,nominatim,NA,39.70486885,-104.82218209678793,NA,"c(-104.822182096788, 39.70486885)",NA,NA,NA,church,1,FALSE,"c(-104.822303771973, 39.7039184570313)",106.1904361632023
86,"14281 E EXPOSITION AVE, AURORA, CO 80012",39.7039184570313,-104.822303771973,postgis,0,39.70397000000001,-104.82392,1,"c(-104.82392, 39.70397)",NA,NA,NA,NA,NA,FALSE,"c(-104.822303771973, 39.7039184570313)",138.38473401475355
87,"5145 E RAMADA DR, PRESCOTT, AZ 86301",34.5643196105957,-112.375411987305,degauss,NA,34.565195,-112.375351,NA,"c(-112.375351, 34.565195)",1,range,1,NA,NA,FALSE,"c(-112.375411987305, 34.5643196105957)",97.4990753813122
87,"5145 E RAMADA DR, PRESCOTT, AZ 86301",34.5643196105957,-112.375411987305,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-112.375411987305, 34.5643196105957)",NA
87,"5145 E RAMADA DR, PRESCOTT, AZ 86301",34.5643196105957,-112.375411987305,postgis,0,34.5652,-112.3754,1,"c(-112.3754, 34.5652)",NA,NA,NA,NA,NA,FALSE,"c(-112.375411987305, 34.5643196105957)",97.90114238597441
88,"2408 PARDEE PL, LAS VEGAS, NV 89104",36.1447410583496,-115.13387298584,degauss,NA,36.14499,-115.133891,NA,"c(-115.133891, 36.14499)",1,range,1,NA,NA,FALSE,"c(-115.13387298584, 36.1447410583496)",27.72831258430427
88,"2408 PARDEE PL, LAS VEGAS, NV 89104",36.1447410583496,-115.13387298584,nominatim,NA,36.1446864,-115.1338405,NA,"c(-115.1338405, 36.1446864)",NA,NA,NA,residential,1,FALSE,"c(-115.13387298584, 36.1447410583496)",6.74150544068563
88,"2408 PARDEE PL, LAS VEGAS, NV 89104",36.1447410583496,-115.13387298584,postgis,0,36.14499,-115.13393,1,"c(-115.13393, 36.14499)",NA,NA,NA,NA,NA,FALSE,"c(-115.13387298584, 36.1447410583496)",28.15052330136037
89,"241 W SUNSET AVE, COEUR D ALENE, ID 83815",47.713508605957,-116.790130615234,degauss,NA,47.713561,-116.78944,NA,"c(-116.78944, 47.713561)",0.992,range,1,NA,NA,FALSE,"c(-116.790130615234, 47.713508605957)",51.99666733356886
89,"241 W SUNSET AVE, COEUR D ALENE, ID 83815",47.713508605957,-116.790130615234,nominatim,NA,47.713484,-116.789091,NA,"c(-116.789091, 47.713484)",NA,NA,NA,tertiary,1,FALSE,"c(-116.790130615234, 47.713508605957)",77.82829377891947
89,"241 W SUNSET AVE, COEUR D ALENE, ID 83815",47.713508605957,-116.790130615234,nominatim,NA,47.7135098,-116.7931307,NA,"c(-116.7931307, 47.7135098)",NA,NA,NA,residential,2,FALSE,"c(-116.790130615234, 47.713508605957)",224.45528446301805
89,"241 W SUNSET AVE, COEUR D ALENE, ID 83815",47.713508605957,-116.790130615234,postgis,1,47.71358000000001,-116.78961,1,"c(-116.78961, 47.71358)",NA,NA,NA,NA,NA,FALSE,"c(-116.790130615234, 47.713508605957)",39.751255695524485
90,"1726 SIERRA VALLEY WAY, LAS VEGAS, NV 89128",36.1912269592285,-115.252555847168,degauss,NA,36.191157,-115.252526,NA,"c(-115.252526, 36.191157)",1,range,1,NA,NA,FALSE,"c(-115.252555847168, 36.1912269592285)",8.227336381991249
90,"1726 SIERRA VALLEY WAY, LAS VEGAS, NV 89128",36.1912269592285,-115.252555847168,nominatim,NA,36.193882,-115.252669,NA,"c(-115.252669, 36.193882)",NA,NA,NA,residential,1,FALSE,"c(-115.252555847168, 36.1912269592285)",295.40209893571944
90,"1726 SIERRA VALLEY WAY, LAS VEGAS, NV 89128",36.1912269592285,-115.252555847168,postgis,0,36.191160000000004,-115.25249,1,"c(-115.25249, 36.19116)",NA,NA,NA,NA,NA,FALSE,"c(-115.252555847168, 36.1912269592285)",9.50546652967526
91,"119 CAPRIATI AVE, LAS VEGAS, NV 89183",35.9806327819824,-115.16731262207,degauss,NA,35.980581,-115.167191,NA,"c(-115.167191, 35.980581)",1,range,1,NA,NA,FALSE,"c(-115.16731262207, 35.9806327819824)",12.365963816777438
91,"119 CAPRIATI AVE, LAS VEGAS, NV 89183",35.9806327819824,-115.16731262207,nominatim,NA,35.9806847,-115.1658933,NA,"c(-115.1658933, 35.9806847)",NA,NA,NA,residential,1,FALSE,"c(-115.16731262207, 35.9806327819824)",127.84212760035709
91,"119 CAPRIATI AVE, LAS VEGAS, NV 89183",35.9806327819824,-115.16731262207,postgis,9,35.98057,-115.16705,1,"c(-115.16705, 35.98057)",NA,NA,NA,NA,NA,FALSE,"c(-115.16731262207, 35.9806327819824)",24.640559555534963
92,"815 KILEY PARKWAY, SPARKS, NV 89436",39.6030311584473,-119.731964111328,degauss,NA,39.602891,-119.732416,NA,"c(-119.732416, 39.602891)",1,range,1,NA,NA,FALSE,"c(-119.731964111328, 39.6030311584473)",41.73412392702499
92,"815 KILEY PARKWAY, SPARKS, NV 89436",39.6030311584473,-119.731964111328,nominatim,NA,39.60389000000001,-119.72516089826169,NA,"c(-119.725160898262, 39.60389)",NA,NA,NA,tertiary,1,FALSE,"c(-119.731964111328, 39.6030311584473)",590.6236198853711
92,"815 KILEY PARKWAY, SPARKS, NV 89436",39.6030311584473,-119.731964111328,postgis,0,39.60288000000001,-119.73238,1,"c(-119.73238, 39.60288)",NA,NA,NA,NA,NA,FALSE,"c(-119.731964111328, 39.6030311584473)",39.39616842280915
93,"307 ALARGO DR, LA MESA, NM 88044",32.1516227722168,-106.721046447754,degauss,NA,32.151124,-106.721722,NA,"c(-106.721722, 32.151124)",1,range,1,NA,NA,FALSE,"c(-106.721046447754, 32.1516227722168)",84.38411281570453
93,"307 ALARGO DR, LA MESA, NM 88044",32.1516227722168,-106.721046447754,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-106.721046447754, 32.1516227722168)",NA
93,"307 ALARGO DR, LA MESA, NM 88044",32.1516227722168,-106.721046447754,postgis,7,32.15114000000001,-106.72173,1,"c(-106.72173, 32.15114)",NA,NA,NA,NA,NA,FALSE,"c(-106.721046447754, 32.1516227722168)",83.8025279519461
94,"10685 TANCRED ST, NORTHGLENN, CO 80234",39.8904914855957,-105.013145446777,degauss,NA,39.889586,-105.013175,NA,"c(-105.013175, 39.889586)",0.922,range,1,NA,NA,FALSE,"c(-105.013145446777, 39.8904914855957)",100.71712844072985
94,"10685 TANCRED ST, NORTHGLENN, CO 80234",39.8904914855957,-105.013145446777,nominatim,NA,39.888838,-105.012743,NA,"c(-105.012743, 39.888838)",NA,NA,NA,residential,1,FALSE,"c(-105.013145446777, 39.8904914855957)",187.03814914597723
94,"10685 TANCRED ST, NORTHGLENN, CO 80234",39.8904914855957,-105.013145446777,postgis,0,39.88959000000001,-105.01322,1,"c(-105.01322, 39.88959)",NA,NA,NA,NA,NA,FALSE,"c(-105.013145446777, 39.8904914855957)",100.44238510101584
95,"140 W 100 S, MAIL, MONROE, UT 84754",38.6337089538574,-112.124504089355,degauss,NA,38.623344,-112.119183,NA,"c(-112.119183, 38.623344)",0.536,street,1,NA,NA,FALSE,"c(-112.124504089355, 38.6337089538574)",1241.7659205302953
95,"140 W 100 S, MAIL, MONROE, UT 84754",38.6337089538574,-112.124504089355,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-112.124504089355, 38.6337089538574)",NA
95,"140 W 100 S, MAIL, MONROE, UT 84754",38.6337089538574,-112.124504089355,postgis,0,38.63033,-112.12449,1,"c(-112.12449, 38.63033)",NA,NA,NA,NA,NA,FALSE,"c(-112.124504089355, 38.6337089538574)",375.72510923222285
96,"2319 S SUNSET DR, CAMP VERDE, AZ 86322",34.5356674194336,-111.848129272461,degauss,NA,34.535624,-111.84679,NA,"c(-111.84679, 34.535624)",1,range,1,NA,NA,FALSE,"c(-111.848129272461, 34.5356674194336)",122.77178225304189
96,"2319 S SUNSET DR, CAMP VERDE, AZ 86322",34.5356674194336,-111.848129272461,nominatim,NA,34.535623,-111.847359,NA,"c(-111.847359, 34.535623)",NA,NA,NA,residential,1,FALSE,"c(-111.848129272461, 34.5356674194336)",70.72931579943652
96,"2319 S SUNSET DR, CAMP VERDE, AZ 86322",34.5356674194336,-111.848129272461,postgis,0,34.53570000000001,-111.8474,1,"c(-111.8474, 34.5357)",NA,NA,NA,NA,NA,FALSE,"c(-111.848129272461, 34.5356674194336)",66.89919589712007
97,"9254 LAKE SPARROW DRIVE, HIGHLANDS RANCH, CO 80126",39.5235214233398,-104.948280334473,degauss,NA,39.545982,-104.949125,NA,"c(-104.949125, 39.545982)",0.575,street,1,NA,NA,FALSE,"c(-104.948280334473, 39.5235214233398)",2498.556339022804
97,"9254 LAKE SPARROW DRIVE, HIGHLANDS RANCH, CO 80126",39.5235214233398,-104.948280334473,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-104.948280334473, 39.5235214233398)",NA
97,"9254 LAKE SPARROW DRIVE, HIGHLANDS RANCH, CO 80126",39.5235214233398,-104.948280334473,postgis,86,39.9892,-105.12041,1,"c(-105.12041, 39.9892)",NA,NA,NA,NA,NA,FALSE,"c(-104.948280334473, 39.5235214233398)",53831.178739720424
98,"2037 NASHUA RD N, NASHUA, MT 59248",48.3989105224609,-106.259880065918,degauss,NA,48.136242,-106.360474,NA,"c(-106.360474, 48.136242)",0.699,street,1,NA,NA,FALSE,"c(-106.259880065918, 48.3989105224609)",30141.55266103301
98,"2037 NASHUA RD N, NASHUA, MT 59248",48.3989105224609,-106.259880065918,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-106.259880065918, 48.3989105224609)",NA
98,"2037 NASHUA RD N, NASHUA, MT 59248",48.3989105224609,-106.259880065918,postgis,26,48.13601000000001,-106.36128,1,"c(-106.36128, 48.13601)",NA,NA,NA,NA,NA,FALSE,"c(-106.259880065918, 48.3989105224609)",30181.335345050073
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,degauss,NA,44.73376,-106.94961,NA,"c(-106.94961, 44.73376)",1,range,1,NA,NA,FALSE,"c(-106.949630737305, 44.7337379455566)",2.9491127591028024
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,nominatim,NA,44.790543,-106.9482564,NA,"c(-106.9482564, 44.790543)",NA,NA,NA,primary,1,FALSE,"c(-106.949630737305, 44.7337379455566)",6317.375708035321
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,nominatim,NA,44.7684884,-106.9438562,NA,"c(-106.9438562, 44.7684884)",NA,NA,NA,secondary,2,FALSE,"c(-106.949630737305, 44.7337379455566)",3890.8937055818606
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,nominatim,NA,44.762866,-106.9449407,NA,"c(-106.9449407, 44.762866)",NA,NA,NA,secondary,3,FALSE,"c(-106.949630737305, 44.7337379455566)",3260.005240210876
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,nominatim,NA,44.7499795,-106.947027,NA,"c(-106.947027, 44.7499795)",NA,NA,NA,secondary,4,FALSE,"c(-106.949630737305, 44.7337379455566)",1817.6517287920374
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,nominatim,NA,44.737216,-106.9474332,NA,"c(-106.9474332, 44.737216)",NA,NA,NA,secondary,5,FALSE,"c(-106.949630737305, 44.7337379455566)",423.91071040436333
99,"5901 COFFEEN AVE, SHERIDAN, WY 82801",44.7337379455566,-106.949630737305,postgis,8,44.77069,-106.94311,1,"c(-106.94311, 44.77069)",NA,NA,NA,NA,NA,FALSE,"c(-106.949630737305, 44.7337379455566)",4141.025921052601
100,"1627 W MAIN ST, BOZEMAN, MT 59715",45.6793365478516,-111.058792114258,degauss,NA,45.679382,-111.058236,NA,"c(-111.058236, 45.679382)",1,range,1,NA,NA,FALSE,"c(-111.058792114258, 45.6793365478516)",43.49858357012879
100,"1627 W MAIN ST, BOZEMAN, MT 59715",45.6793365478516,-111.058792114258,nominatim,NA,45.6799186,-111.059335,NA,"c(-111.059335, 45.6799186)",NA,NA,NA,estate_agent,1,FALSE,"c(-111.058792114258, 45.6793365478516)",77.25071451048063
100,"1627 W MAIN ST, BOZEMAN, MT 59715",45.6793365478516,-111.058792114258,nominatim,NA,45.67988035,-111.05921165000001,NA,"c(-111.05921165, 45.67988035)",NA,NA,NA,post_office,2,FALSE,"c(-111.058792114258, 45.6793365478516)",68.69287077492329
100,"1627 W MAIN ST, BOZEMAN, MT 59715",45.6793365478516,-111.058792114258,postgis,0,45.6794,-111.05874,1,"c(-111.05874, 45.6794)",NA,NA,NA,NA,NA,FALSE,"c(-111.058792114258, 45.6793365478516)",8.134682151722703
101,"3263 E 12TH AVE, POST FALLS, ID 83854",47.7195472717285,-116.904418945313,degauss,NA,47.719602,-116.904784,NA,"c(-116.904784, 47.719602)",0.941,range,1,NA,NA,FALSE,"c(-116.904418945313, 47.7195472717285)",27.978696490788437
101,"3263 E 12TH AVE, POST FALLS, ID 83854",47.7195472717285,-116.904418945313,nominatim,NA,47.7195352,-116.915815,NA,"c(-116.915815, 47.7195352)",NA,NA,NA,tertiary,1,FALSE,"c(-116.904418945313, 47.7195472717285)",852.5130164660526
101,"3263 E 12TH AVE, POST FALLS, ID 83854",47.7195472717285,-116.904418945313,nominatim,NA,47.719687,-116.942728,NA,"c(-116.942728, 47.719687)",NA,NA,NA,residential,2,FALSE,"c(-116.904418945313, 47.7195472717285)",2865.8478983089594
101,"3263 E 12TH AVE, POST FALLS, ID 83854",47.7195472717285,-116.904418945313,postgis,2,47.71943,-116.90419,1,"c(-116.90419, 47.71943)",NA,NA,NA,NA,NA,FALSE,"c(-116.904418945313, 47.7195472717285)",21.526090377937308
102,"800 W MAIN ST, WENDELL, ID 83355",42.7754974365234,-114.715995788574,degauss,NA,42.775451,-114.712665,NA,"c(-114.712665, 42.775451)",0.806,street,1,NA,NA,FALSE,"c(-114.715995788574, 42.7754974365234)",271.9063263815257
102,"800 W MAIN ST, WENDELL, ID 83355",42.7754974365234,-114.715995788574,nominatim,NA,42.7754599,-114.7091849,NA,"c(-114.7091849, 42.7754599)",NA,NA,NA,secondary,1,FALSE,"c(-114.715995788574, 42.7754974365234)",555.9169414082178
102,"800 W MAIN ST, WENDELL, ID 83355",42.7754974365234,-114.715995788574,postgis,7,42.77536000000001,-114.71004,1,"c(-114.71004, 42.77536)",NA,NA,NA,NA,NA,FALSE,"c(-114.715995788574, 42.7754974365234)",486.34899822326815
103,"1010 GENESEE TROY RD, GENESEE, ID 83832",46.6199989318848,-116.931526184082,degauss,NA,46.620193,-116.931534,NA,"c(-116.931534, 46.620193)",0.98,range,1,NA,NA,FALSE,"c(-116.931526184082, 46.6199989318848)",21.58767800503744
103,"1010 GENESEE TROY RD, GENESEE, ID 83832",46.6199989318848,-116.931526184082,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-116.931526184082, 46.6199989318848)",NA
103,"1010 GENESEE TROY RD, GENESEE, ID 83832",46.6199989318848,-116.931526184082,postgis,10,46.6202,-116.9315,1,"c(-116.9315, 46.6202)",NA,NA,NA,NA,NA,FALSE,"c(-116.931526184082, 46.6199989318848)",22.44704243803246
104,"2312 W OVERLAND RD, BOISE, ID 83705",43.5898971557617,-116.210601806641,degauss,NA,43.589859,-116.208636,NA,"c(-116.208636, 43.589859)",0.807,street,1,NA,NA,FALSE,"c(-116.210601806641, 43.5898971557617)",158.37879466535264
104,"2312 W OVERLAND RD, BOISE, ID 83705",43.5898971557617,-116.210601806641,nominatim,NA,43.590049,-116.210583,NA,"c(-116.210583, 43.590049)",NA,NA,NA,detached,1,FALSE,"c(-116.210601806641, 43.5898971557617)",16.95213653818662
104,"2312 W OVERLAND RD, BOISE, ID 83705",43.5898971557617,-116.210601806641,postgis,7,43.58994000000001,-116.21011,1,"c(-116.21011, 43.58994)",NA,NA,NA,NA,NA,FALSE,"c(-116.210601806641, 43.5898971557617)",39.8945277188722
105,"1000 7TH AVE S, GREAT FALLS, MT 59405",47.497501373291,-111.290061950684,degauss,NA,47.497553,-111.290416,NA,"c(-111.290416, 47.497553)",0.935,range,1,NA,NA,FALSE,"c(-111.290061950684, 47.497501373291)",27.210702088590537
105,"1000 7TH AVE S, GREAT FALLS, MT 59405",47.497501373291,-111.290061950684,nominatim,NA,47.4974309,-111.2695383,NA,"c(-111.2695383, 47.4974309)",NA,NA,NA,residential,1,FALSE,"c(-111.290061950684, 47.497501373291)",1541.8786022118063
105,"1000 7TH AVE S, GREAT FALLS, MT 59405",47.497501373291,-111.290061950684,postgis,0,47.49746,-111.29042,1,"c(-111.29042, 47.49746)",NA,NA,NA,NA,NA,FALSE,"c(-111.290061950684, 47.497501373291)",27.289363886865946
106,"224 WEST RD, NEWCASTLE, WY 82701",43.8536109924316,-104.222381591797,degauss,NA,43.853106,-104.222459,NA,"c(-104.222459, 43.853106)",0.875,range,1,NA,NA,FALSE,"c(-104.222381591797, 43.8536109924316)",56.49469047972468
106,"224 WEST RD, NEWCASTLE, WY 82701",43.8536109924316,-104.222381591797,nominatim,NA,43.8527627,-104.2226012,NA,"c(-104.2226012, 43.8527627)",NA,NA,NA,residential,1,FALSE,"c(-104.222381591797, 43.8536109924316)",95.95557298161451
106,"224 WEST RD, NEWCASTLE, WY 82701",43.8536109924316,-104.222381591797,postgis,0,43.85311,-104.2225,1,"c(-104.2225, 43.85311)",NA,NA,NA,NA,NA,FALSE,"c(-104.222381591797, 43.8536109924316)",56.51120364759915
107,"2155 FRANCES ST, CASPER, WY 82601",42.8271408081055,-106.316368103027,degauss,NA,42.827462,-106.316408,NA,"c(-106.316408, 42.827462)",1,range,1,NA,NA,FALSE,"c(-106.316368103027, 42.8271408081055)",35.86286298082925
107,"2155 FRANCES ST, CASPER, WY 82601",42.8271408081055,-106.316368103027,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-106.316368103027, 42.8271408081055)",NA
107,"2155 FRANCES ST, CASPER, WY 82601",42.8271408081055,-106.316368103027,postgis,0,42.82746,-106.31635,1,"c(-106.31635, 42.82746)",NA,NA,NA,NA,NA,FALSE,"c(-106.316368103027, 42.8271408081055)",35.523265750816464
108,"2190 W TETON BLVD, GREEN RIVER, WY 82935",41.4957962036133,-109.46019744873,degauss,NA,41.496009,-109.46017,NA,"c(-109.46017, 41.496009)",1,range,1,NA,NA,FALSE,"c(-109.46019744873, 41.4957962036133)",23.772093328924104
108,"2190 W TETON BLVD, GREEN RIVER, WY 82935",41.4957962036133,-109.46019744873,nominatim,NA,41.5062641,-109.4589921,NA,"c(-109.4589921, 41.5062641)",NA,NA,NA,residential,1,FALSE,"c(-109.46019744873, 41.4957962036133)",1168.299107769971
108,"2190 W TETON BLVD, GREEN RIVER, WY 82935",41.4957962036133,-109.46019744873,postgis,0,41.49601000000001,-109.46011,1,"c(-109.46011, 41.49601)",NA,NA,NA,NA,NA,FALSE,"c(-109.46019744873, 41.4957962036133)",24.8637473777177
109,"1452 CEDAR ST, WHEATLAND, WY 82201",42.0589790344238,-104.961013793945,degauss,NA,42.058965,-104.960607,NA,"c(-104.960607, 42.058965)",1,range,1,NA,NA,FALSE,"c(-104.961013793945, 42.0589790344238)",33.62010461553501
109,"1452 CEDAR ST, WHEATLAND, WY 82201",42.0589790344238,-104.961013793945,nominatim,NA,42.0589073,-104.9609793,NA,"c(-104.9609793, 42.0589073)",NA,NA,NA,residential,1,FALSE,"c(-104.961013793945, 42.0589790344238)",8.469616243695286
109,"1452 CEDAR ST, WHEATLAND, WY 82201",42.0589790344238,-104.961013793945,postgis,0,42.05898000000001,-104.96063,1,"c(-104.96063, 42.05898)",NA,NA,NA,NA,NA,FALSE,"c(-104.961013793945, 42.0589790344238)",31.6852235648319
110,"1215 E GIBBON ST, LARAMIE, WY 82072",41.3178863525391,-105.580368041992,degauss,NA,41.3179,-105.580875,NA,"c(-105.580875, 41.3179)",1,range,1,NA,NA,FALSE,"c(-105.580368041992, 41.3178863525391)",42.365262823050635
110,"1215 E GIBBON ST, LARAMIE, WY 82072",41.3178863525391,-105.580368041992,nominatim,NA,41.318270600000005,-105.5801469975002,NA,"c(-105.5801469975, 41.3182706)",NA,NA,NA,place_of_worship,1,FALSE,"c(-105.580368041992, 41.3178863525391)",46.54384073133249
110,"1215 E GIBBON ST, LARAMIE, WY 82072",41.3178863525391,-105.580368041992,postgis,0,41.31792,-105.58083,1,"c(-105.58083, 41.31792)",NA,NA,NA,NA,NA,FALSE,"c(-105.580368041992, 41.3178863525391)",38.76093560366755
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,degauss,NA,42.794154,-106.332314,NA,"c(-106.332314, 42.794154)",1,range,1,NA,NA,FALSE,"c(-106.331703186035, 42.7955627441406)",164.38276770942414
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,nominatim,NA,42.7996224,-106.3303038,NA,"c(-106.3303038, 42.7996224)",NA,NA,NA,secondary,1,FALSE,"c(-106.331703186035, 42.7955627441406)",465.62936456464263
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,nominatim,NA,42.7710044,-106.3245517,NA,"c(-106.3245517, 42.7710044)",NA,NA,NA,secondary,2,FALSE,"c(-106.331703186035, 42.7955627441406)",2792.438368082153
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,nominatim,NA,42.73161,-106.3129794,NA,"c(-106.3129794, 42.73161)",NA,NA,NA,tertiary,3,FALSE,"c(-106.331703186035, 42.7955627441406)",7273.6503271200945
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,nominatim,NA,42.7499012,-106.3264905,NA,"c(-106.3264905, 42.7499012)",NA,NA,NA,residential,4,FALSE,"c(-106.331703186035, 42.7955627441406)",5095.136032481412
111,"5028 CASPER MOUNTAIN RD, CASPER, WY 82601",42.7955627441406,-106.331703186035,postgis,5,42.80471,-106.33035,1,"c(-106.33035, 42.80471)",NA,NA,NA,NA,NA,FALSE,"c(-106.331703186035, 42.7955627441406)",1023.1041996294007
112,"2016 S MELROSE ST, CASPER, WY 82601",42.8287506103516,-106.308540344238,degauss,NA,42.828716,-106.308592,NA,"c(-106.308592, 42.828716)",1,range,1,NA,NA,FALSE,"c(-106.308540344238, 42.8287506103516)",5.70578940863171
112,"2016 S MELROSE ST, CASPER, WY 82601",42.8287506103516,-106.308540344238,nominatim,NA,42.8437912,-106.3081867,NA,"c(-106.3081867, 42.8437912)",NA,NA,NA,residential,1,FALSE,"c(-106.308540344238, 42.8287506103516)",1672.688461082688
112,"2016 S MELROSE ST, CASPER, WY 82601",42.8287506103516,-106.308540344238,nominatim,NA,42.8465934,-106.3083835,NA,"c(-106.3083835, 42.8465934)",NA,NA,NA,service,2,FALSE,"c(-106.308540344238, 42.8287506103516)",1984.0720165157609
112,"2016 S MELROSE ST, CASPER, WY 82601",42.8287506103516,-106.308540344238,postgis,0,42.82872,-106.30864,1,"c(-106.30864, 42.82872)",NA,NA,NA,NA,NA,FALSE,"c(-106.308540344238, 42.8287506103516)",8.810849962532266
113,"23 N LINCOLN ST, DENVER, CO 80203",39.7170028686523,-104.986312866211,degauss,NA,39.716963,-104.98632,NA,"c(-104.98632, 39.716963)",0.951,range,1,NA,NA,FALSE,"c(-104.986312866211, 39.7170028686523)",4.474992673044689
113,"23 N LINCOLN ST, DENVER, CO 80203",39.7170028686523,-104.986312866211,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-104.986312866211, 39.7170028686523)",NA
113,"23 N LINCOLN ST, DENVER, CO 80203",39.7170028686523,-104.986312866211,postgis,2,39.71696,-104.98636,1,"c(-104.98636, 39.71696)",NA,NA,NA,NA,NA,FALSE,"c(-104.986312866211, 39.7170028686523)",6.2429922465471615
114,"5651 S TRUCKEE CT, AURORA, CO 80015",39.6136665344238,-104.781173706055,degauss,NA,39.61337,-104.781186,NA,"c(-104.781186, 39.61337)",1,range,1,NA,NA,FALSE,"c(-104.781173706055, 39.6136665344238)",32.98998817199347
114,"5651 S TRUCKEE CT, AURORA, CO 80015",39.6136665344238,-104.781173706055,nominatim,NA,39.641952,-104.780071,NA,"c(-104.780071, 39.641952)",NA,NA,NA,residential,1,FALSE,"c(-104.781173706055, 39.6136665344238)",3146.6227137006827
114,"5651 S TRUCKEE CT, AURORA, CO 80015",39.6136665344238,-104.781173706055,nominatim,NA,39.6572717,-104.7814936,NA,"c(-104.7814936, 39.6572717)",NA,NA,NA,service,2,FALSE,"c(-104.781173706055, 39.6136665344238)",4848.758180353087
114,"5651 S TRUCKEE CT, AURORA, CO 80015",39.6136665344238,-104.781173706055,postgis,9,39.61337,-104.78122,1,"c(-104.78122, 39.61337)",NA,NA,NA,NA,NA,FALSE,"c(-104.781173706055, 39.6136665344238)",33.21078136678674
115,"6733 E 123RD DR, BRIGHTON, CO 80602",39.9204177856445,-104.909042358398,degauss,NA,39.920427,-104.90946,NA,"c(-104.90946, 39.920427)",1,range,1,NA,NA,FALSE,"c(-104.909042358398, 39.9204177856445)",35.63103395490064
115,"6733 E 123RD DR, BRIGHTON, CO 80602",39.9204177856445,-104.909042358398,nominatim,NA,NA,NA,NA,"c(NA, NA)",NA,NA,NA,NA,NA,TRUE,"c(-104.909042358398, 39.9204177856445)",NA
115,"6733 E 123RD DR, BRIGHTON, CO 80602",39.9204177856445,-104.909042358398,postgis,20,39.91954,-104.905,1,"c(-104.905, 39.91954)",NA,NA,NA,NA,NA,FALSE,"c(-104.909042358398, 39.9204177856445)",358.28419572992135
116,"10224 CIELITO LINDO NE, ALBUQUERQUE, NM 87111",35.1273727416992,-106.526611328125,degauss,NA,35.127323,-106.526753,NA,"c(-106.526753, 35.127323)",1,range,1,NA,NA,FALSE,"c(-106.526611328125, 35.1273727416992)",14.02120066321405
